,Unnamed: 0,CPU Name,CPU Mark(higher is better),Rank(lower is better),CPU Value(higher is better),Price(USD),lien,Integer Math,Floating Point Math,Find Prime Numbers,Random String Sorting,Data Encryption,Data Compression,Physics,Extended Instructions,Single Thread
1983,3540,Intel Xeon Gold 6230R @ 2.10GHz,"34,183",171,24.96,"$1,369.41",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6230R+%40+2.10GHz&id=4070,"135,915 MOps/Sec","85,174 MOps/Sec",157 Million Primes/Sec,"75,807 Thousand Strings/Sec","14,491 MBytes/Sec","552,533 KBytes/Sec","2,143 Frames/Sec","41,260 Million Matrices/Sec","2,227 MOps/Sec"
1984,3541,Intel Xeon Gold 6234 @ 3.30GHz,"17,752",559,12.46,"$1,424.99",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6234+%40+3.30GHz&id=3518,"57,566 MOps/Sec","35,570 MOps/Sec",85 Million Primes/Sec,"31,160 Thousand Strings/Sec","6,030 MBytes/Sec","245,805 KBytes/Sec","1,531 Frames/Sec","19,503 Million Matrices/Sec","2,393 MOps/Sec"
1985,3542,Intel Xeon Gold 6238 @ 2.10GHz,"27,617",260,3.75,"$7,360.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6238+%40+2.10GHz&id=3631,"110,686 MOps/Sec","68,651 MOps/Sec",123 Million Primes/Sec,"60,575 Thousand Strings/Sec","11,613 MBytes/Sec","482,922 KBytes/Sec","1,736 Frames/Sec","35,581 Million Matrices/Sec","1,691 MOps/Sec"
1986,3543,Intel Xeon Gold 6238R @ 2.20GHz,"37,511",148,16.02,"$2,341.99",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6238R+%40+2.20GHz&id=4132,"149,704 MOps/Sec","94,364 MOps/Sec",196 Million Primes/Sec,"77,682 Thousand Strings/Sec","14,356 MBytes/Sec","605,938 KBytes/Sec","2,753 Frames/Sec","46,033 Million Matrices/Sec","2,362 MOps/Sec"
1987,3544,Intel Xeon Gold 6240R @ 2.40GHz,"33,353",178,23.83,"$1,399.38",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6240R+%40+2.40GHz&id=3739,"137,542 MOps/Sec","85,502 MOps/Sec",121 Million Primes/Sec,"75,714 Thousand Strings/Sec","12,552 MBytes/Sec","585,396 KBytes/Sec","1,610 Frames/Sec","47,318 Million Matrices/Sec","2,370 MOps/Sec"
1988,3545,Intel Xeon Gold 6242 @ 2.80GHz,"26,288",289,19.50,"$1,348.24",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6242+%40+2.80GHz&id=3516,"100,736 MOps/Sec","63,056 MOps/Sec",125 Million Primes/Sec,"58,934 Thousand Strings/Sec","10,663 MBytes/Sec","437,653 KBytes/Sec","2,306 Frames/Sec","32,664 Million Matrices/Sec","2,196 MOps/Sec"
1989,3546,Intel Xeon Gold 6242R @ 3.10GHz,"34,963",161,17.50,"$1,998.33",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6242R+%40+3.10GHz&id=3861,"135,907 MOps/Sec","85,048 MOps/Sec",145 Million Primes/Sec,"75,430 Thousand Strings/Sec","13,966 MBytes/Sec","575,475 KBytes/Sec","2,019 Frames/Sec","44,341 Million Matrices/Sec","2,424 MOps/Sec"
1990,3547,Intel Xeon Gold 6244 @ 3.60GHz,"18,980",507,6.39,"$2,970.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6244+%40+3.60GHz&id=3504,"61,382 MOps/Sec","37,803 MOps/Sec",89 Million Primes/Sec,"34,731 Thousand Strings/Sec","6,925 MBytes/Sec","259,881 KBytes/Sec","1,480 Frames/Sec","19,832 Million Matrices/Sec","2,664 MOps/Sec"
1991,3548,Intel Xeon Gold 6246 @ 3.30GHz,"24,829",321,7.98,"$3,113.22*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6246+%40+3.30GHz&id=3521,"89,152 MOps/Sec","55,059 MOps/Sec",112 Million Primes/Sec,"45,993 Thousand Strings/Sec","9,197 MBytes/Sec","365,611 KBytes/Sec","1,821 Frames/Sec","28,485 Million Matrices/Sec","2,468 MOps/Sec"
1992,3549,Intel Xeon Gold 6246R @ 3.40GHz,"30,468",211,15.30,"$1,991.93",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6246R+%40+3.40GHz&id=3854,"111,281 MOps/Sec","69,634 MOps/Sec",133 Million Primes/Sec,"62,628 Thousand Strings/Sec","11,802 MBytes/Sec","481,670 KBytes/Sec","1,981 Frames/Sec","37,743 Million Matrices/Sec","2,341 MOps/Sec"
1993,3550,Intel Xeon Gold 6248 @ 2.50GHz,"29,504",225,20.42,"$1,445.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6248+%40+2.50GHz&id=3517,"114,062 MOps/Sec","71,896 MOps/Sec",123 Million Primes/Sec,"61,853 Thousand Strings/Sec","11,097 MBytes/Sec","491,707 KBytes/Sec","1,961 Frames/Sec","37,823 Million Matrices/Sec","2,291 MOps/Sec"
1994,3551,Intel Xeon Gold 6248R @ 3.00GHz,"35,626",157,17.87,"$1,993.65",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6248R+%40+3.00GHz&id=3732,"155,764 MOps/Sec","97,006 MOps/Sec",148 Million Primes/Sec,"78,657 Thousand Strings/Sec","14,030 MBytes/Sec","657,644 KBytes/Sec","2,136 Frames/Sec","49,314 Million Matrices/Sec","2,261 MOps/Sec"
1995,3552,Intel Xeon Gold 6250 @ 3.90GHz,"20,915",441,9.51,"$2,200.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6250+%40+3.90GHz&id=4586,"64,323 MOps/Sec","40,675 MOps/Sec",117 Million Primes/Sec,"36,957 Thousand Strings/Sec","7,392 MBytes/Sec","284,595 KBytes/Sec","1,908 Frames/Sec","22,843 Million Matrices/Sec","2,703 MOps/Sec"
1996,3553,Intel Xeon Gold 6252 @ 2.10GHz,"27,148",272,15.21,"$1,785.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6252+%40+2.10GHz&id=3532,"105,415 MOps/Sec","63,219 MOps/Sec",109 Million Primes/Sec,"61,942 Thousand Strings/Sec","11,246 MBytes/Sec","488,941 KBytes/Sec","1,725 Frames/Sec","33,427 Million Matrices/Sec","1,883 MOps/Sec"
1997,3555,Intel Xeon Gold 6254 @ 3.10GHz,"29,356",230,12.77,"$2,299.50",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6254+%40+3.10GHz&id=3482,"126,404 MOps/Sec","79,281 MOps/Sec",89 Million Primes/Sec,"66,630 Thousand Strings/Sec","12,792 MBytes/Sec","538,016 KBytes/Sec","1,009 Frames/Sec","40,020 Million Matrices/Sec","2,381 MOps/Sec"
1998,3556,Intel Xeon Gold 6262V @ 1.90GHz,"3,155",2078,0.95,"$3,321.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6262V+%40+1.90GHz&id=5076,"13,285 MOps/Sec","8,265 MOps/Sec",32 Million Primes/Sec,"7,540 Thousand Strings/Sec",634.1 MBytes/Sec,"58,491 KBytes/Sec",493 Frames/Sec,"1,712 Million Matrices/Sec","1,486 MOps/Sec"
1999,3559,Intel Xeon Gold 6312U @ 2.40GHz,"43,546",115,24.06,"$1,809.59*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6312U+%40+2.40GHz&id=4606,"175,383 MOps/Sec","102,923 MOps/Sec",208 Million Primes/Sec,"76,495 Thousand Strings/Sec","32,033 MBytes/Sec","607,878 KBytes/Sec","3,419 Frames/Sec","45,488 Million Matrices/Sec","2,303 MOps/Sec"
2000,3560,Intel Xeon Gold 6314U @ 2.30GHz,"48,013",92,17.26,"$2,782.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6314U+%40+2.30GHz&id=4950,"221,884 MOps/Sec","125,297 MOps/Sec",215 Million Primes/Sec,"95,562 Thousand Strings/Sec","39,817 MBytes/Sec","773,528 KBytes/Sec","3,210 Frames/Sec","53,494 Million Matrices/Sec","2,217 MOps/Sec"
2001,3561,Intel Xeon Gold 6326 @ 2.90GHz,"35,224",158,26.10,"$1,349.34",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6326+%40+2.90GHz&id=4651,"126,592 MOps/Sec","71,649 MOps/Sec",158 Million Primes/Sec,"59,527 Thousand Strings/Sec","26,535 MBytes/Sec","459,476 KBytes/Sec","3,053 Frames/Sec","32,125 Million Matrices/Sec","2,338 MOps/Sec"
2002,3562,Intel Xeon Gold 6330 @ 2.00GHz,"43,056",118,35.00,"$1,230.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6330+%40+2.00GHz&id=4513,"177,679 MOps/Sec","102,196 MOps/Sec",203 Million Primes/Sec,"79,979 Thousand Strings/Sec","34,084 MBytes/Sec","632,511 KBytes/Sec","3,107 Frames/Sec","51,400 Million Matrices/Sec","2,034 MOps/Sec"
2003,3563,Intel Xeon Gold 6334 @ 3.60GHz,"22,160",397,9.54,"$2,322.50",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6334+%40+3.60GHz&id=4488,"70,309 MOps/Sec","40,451 MOps/Sec",102 Million Primes/Sec,"31,681 Thousand Strings/Sec","13,523 MBytes/Sec","248,147 KBytes/Sec","1,827 Frames/Sec","21,631 Million Matrices/Sec","2,592 MOps/Sec"
2004,3564,Intel Xeon Gold 6336Y @ 2.40GHz,"45,517",106,23.58,"$1,929.95",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6336Y+%40+2.40GHz&id=4484,"176,015 MOps/Sec","101,108 MOps/Sec",229 Million Primes/Sec,"78,638 Thousand Strings/Sec","33,197 MBytes/Sec","617,903 KBytes/Sec","3,695 Frames/Sec","47,241 Million Matrices/Sec","2,522 MOps/Sec"
2005,3565,Intel Xeon Gold 6338 @ 2.00GHz,"33,814",173,20.84,"$1,622.30",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6338+%40+2.00GHz&id=4592,"197,099 MOps/Sec","116,777 MOps/Sec",68 Million Primes/Sec,"62,111 Thousand Strings/Sec","28,251 MBytes/Sec","713,767 KBytes/Sec",640 Frames/Sec,"58,384 Million Matrices/Sec","2,206 MOps/Sec"
2006,3566,Intel Xeon Gold 6338N @ 2.20GHz,"46,583",99,9.97,"$4,671.69*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6338N+%40+2.20GHz&id=4656,"207,363 MOps/Sec","122,745 MOps/Sec",182 Million Primes/Sec,"87,906 Thousand Strings/Sec","34,506 MBytes/Sec","721,520 KBytes/Sec","1,981 Frames/Sec","53,738 Million Matrices/Sec","2,446 MOps/Sec"
2007,3567,Intel Xeon Gold 6342 @ 2.80GHz,"47,320",95,19.82,"$2,388.05*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6342+%40+2.80GHz&id=4485,"191,737 MOps/Sec","109,804 MOps/Sec",213 Million Primes/Sec,"85,669 Thousand Strings/Sec","36,572 MBytes/Sec","680,680 KBytes/Sec","3,362 Frames/Sec","52,505 Million Matrices/Sec","2,431 MOps/Sec"
2008,3568,Intel Xeon Gold 6346 @ 3.10GHz,"37,722",146,24.43,"$1,544.16",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6346+%40+3.10GHz&id=4657,"135,704 MOps/Sec","80,323 MOps/Sec",180 Million Primes/Sec,"61,230 Thousand Strings/Sec","26,392 MBytes/Sec","482,973 KBytes/Sec","2,945 Frames/Sec","38,668 Million Matrices/Sec","2,479 MOps/Sec"
2009,3569,Intel Xeon Gold 6348 @ 2.60GHz,"52,276",73,24.59,"$2,126.33",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6348+%40+2.60GHz&id=4494,"231,624 MOps/Sec","129,559 MOps/Sec",249 Million Primes/Sec,"97,768 Thousand Strings/Sec","44,040 MBytes/Sec","786,903 KBytes/Sec","3,652 Frames/Sec","51,180 Million Matrices/Sec","2,459 MOps/Sec"
2010,3570,Intel Xeon Gold 6354 @ 3.00GHz,"41,445",124,15.03,"$2,757.99*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6354+%40+3.00GHz&id=4627,"156,523 MOps/Sec","90,982 MOps/Sec",201 Million Primes/Sec,"69,687 Thousand Strings/Sec","29,650 MBytes/Sec","558,926 KBytes/Sec","3,257 Frames/Sec","42,127 Million Matrices/Sec","2,450 MOps/Sec"
2011,3571,Intel Xeon Gold 6414U,"57,200",59,24.91,"$2,296.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6414U&id=5312,"214,704 MOps/Sec","154,765 MOps/Sec",320 Million Primes/Sec,"97,671 Thousand Strings/Sec","48,051 MBytes/Sec","788,825 KBytes/Sec","6,534 Frames/Sec","64,027 Million Matrices/Sec","2,610 MOps/Sec"
2012,3572,Intel Xeon Gold 6421N,"60,551",48,25.57,"$2,368.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6421N&id=5669,"223,326 MOps/Sec","158,567 MOps/Sec",346 Million Primes/Sec,"102,794 Thousand Strings/Sec","49,393 MBytes/Sec","809,300 KBytes/Sec","7,065 Frames/Sec","58,617 Million Matrices/Sec","2,972 MOps/Sec"
2013,3573,Intel Xeon Gold 6426Y,"3,344",2000,2.20,"$1,517.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6426Y&id=5686,"10,688 MOps/Sec","7,580 MOps/Sec",29 Million Primes/Sec,"5,508 Thousand Strings/Sec","2,361 MBytes/Sec","38,599 KBytes/Sec",503 Frames/Sec,"3,121 Million Matrices/Sec",206 MOps/Sec
2014,3574,Intel Xeon Gold 6438N,"52,789",71,15.75,"$3,351.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6438N&id=5666,"201,814 MOps/Sec","143,284 MOps/Sec",337 Million Primes/Sec,"93,350 Thousand Strings/Sec","44,619 MBytes/Sec","735,762 KBytes/Sec","7,129 Frames/Sec","57,311 Million Matrices/Sec","2,315 MOps/Sec"
2015,3575,Intel Xeon Gold 6448Y,"57,472",58,16.04,"$3,583.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Gold+6448Y&id=5313,"217,684 MOps/Sec","155,049 MOps/Sec",351 Million Primes/Sec,"101,434 Thousand Strings/Sec","48,335 MBytes/Sec","802,197 KBytes/Sec","7,373 Frames/Sec","63,661 Million Matrices/Sec","2,553 MOps/Sec"
2016,3577,Intel Xeon L3360 @ 2.83GHz,"2,306",2470,25.84,$89.23*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L3360+%40+2.83GHz&id=1254,"10,886 MOps/Sec","5,905 MOps/Sec",20 Million Primes/Sec,"6,597 Thousand Strings/Sec",587.5 MBytes/Sec,"50,278 KBytes/Sec",256 Frames/Sec,842 Million Matrices/Sec,"1,207 MOps/Sec"
2017,3578,Intel Xeon L3406 @ 2.27GHz,928,3474,3.60,$257.88,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L3406+%40+2.27GHz&id=1899,NA,NA,NA,NA,NA,NA,NA,NA,647 MOps/Sec
2018,3579,Intel Xeon L3426 @ 1.87GHz,"2,590",2311,12.95,$199.99,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L3426+%40+1.87GHz&id=1255,"14,366 MOps/Sec","6,167 MOps/Sec",24 Million Primes/Sec,"8,013 Thousand Strings/Sec",480.5 MBytes/Sec,"57,557 KBytes/Sec",418 Frames/Sec,"1,524 Million Matrices/Sec","1,167 MOps/Sec"
2019,3580,Intel Xeon L5240 @ 3.00GHz,"1,337",3081,42.57,$31.40*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5240+%40+3.00GHz&id=1257,NA,NA,NA,NA,NA,NA,NA,NA,"1,299 MOps/Sec"
2020,3581,Intel Xeon L5310 @ 1.60GHz,"1,385",3053,12.31,$112.50*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5310+%40+1.60GHz&id=2778,NA,NA,NA,NA,NA,NA,NA,NA,662 MOps/Sec
2021,3582,Intel Xeon L5320 @ 1.86GHz,"1,118",3277,15.97,$69.99*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5320+%40+1.86GHz&id=1258,NA,NA,NA,NA,NA,NA,NA,NA,281 MOps/Sec
2022,3583,Intel Xeon L5335 @ 2.00GHz,"1,678",2840,89.29,$18.79*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5335+%40+2.00GHz&id=1977,NA,NA,NA,NA,NA,NA,NA,NA,827 MOps/Sec
2023,3585,Intel Xeon L5410 @ 2.33GHz,"1,921",2684,19.19,$100.08*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5410+%40+2.33GHz&id=1706,"8,778 MOps/Sec","5,016 MOps/Sec",16 Million Primes/Sec,"5,438 Thousand Strings/Sec",459.2 MBytes/Sec,"41,136 KBytes/Sec",225 Frames/Sec,702 Million Matrices/Sec,"1,029 MOps/Sec"
2024,3586,Intel Xeon L5420 @ 2.50GHz,"2,116",2572,76.95,$27.50*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5420+%40+2.50GHz&id=1259,"9,753 MOps/Sec","5,473 MOps/Sec",18 Million Primes/Sec,"5,921 Thousand Strings/Sec",507.0 MBytes/Sec,"44,758 KBytes/Sec",237 Frames/Sec,781 Million Matrices/Sec,"1,101 MOps/Sec"
2025,3587,Intel Xeon L5430 @ 2.66GHz,"2,260",2496,10.32,$219.00*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5430+%40+2.66GHz&id=2170,"10,672 MOps/Sec","6,011 MOps/Sec",20 Million Primes/Sec,"6,493 Thousand Strings/Sec",564.2 MBytes/Sec,"49,541 KBytes/Sec",262 Frames/Sec,828 Million Matrices/Sec,"1,154 MOps/Sec"
2026,3588,Intel Xeon L5520 @ 2.27GHz,"2,274",2488,78.43,$29.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5520+%40+2.27GHz&id=1260,"11,766 MOps/Sec","4,996 MOps/Sec",19 Million Primes/Sec,"6,799 Thousand Strings/Sec",411.8 MBytes/Sec,"50,054 KBytes/Sec",340 Frames/Sec,"1,256 Million Matrices/Sec","1,001 MOps/Sec"
2027,3589,Intel Xeon L5530 @ 2.40GHz,"2,522",2346,40.68,$62.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5530+%40+2.40GHz&id=1261,NA,NA,NA,NA,NA,NA,NA,NA,"1,169 MOps/Sec"
2028,3591,Intel Xeon L5630 @ 2.13GHz,"3,018",2134,26.88,$112.26*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5630+%40+2.13GHz&id=2086,"12,231 MOps/Sec","5,224 MOps/Sec",20 Million Primes/Sec,"6,899 Thousand Strings/Sec","1,041 MBytes/Sec","49,838 KBytes/Sec",325 Frames/Sec,"1,357 Million Matrices/Sec","1,046 MOps/Sec"
2029,3592,Intel Xeon L5638 @ 2.00GHz,"3,707",1888,53.03,$69.90*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5638+%40+2.00GHz&id=1262,"15,429 MOps/Sec","6,672 MOps/Sec",20 Million Primes/Sec,"5,836 Thousand Strings/Sec","1,173 MBytes/Sec","66,485 KBytes/Sec",283 Frames/Sec,"1,836 Million Matrices/Sec",862 MOps/Sec
2030,3594,Intel Xeon L5640 @ 2.27GHz,"4,606",1660,51.20,$89.95,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+L5640+%40+2.27GHz&id=1263,"19,714 MOps/Sec","8,356 MOps/Sec",23 Million Primes/Sec,"10,111 Thousand Strings/Sec","1,727 MBytes/Sec","78,783 KBytes/Sec",342 Frames/Sec,"2,024 Million Matrices/Sec","1,132 MOps/Sec"
2031,3599,Intel Xeon Platinum 8160 @ 2.10GHz,"27,968",253,12.19,"$2,295.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8160+%40+2.10GHz&id=3085,"120,391 MOps/Sec","74,795 MOps/Sec",128 Million Primes/Sec,"68,392 Thousand Strings/Sec","11,436 MBytes/Sec","544,223 KBytes/Sec","1,745 Frames/Sec","39,052 Million Matrices/Sec","2,072 MOps/Sec"
2032,3601,Intel Xeon Platinum 8168 @ 2.70GHz,"32,549",191,14.20,"$2,292.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8168+%40+2.70GHz&id=3111,"145,176 MOps/Sec","90,681 MOps/Sec",130 Million Primes/Sec,"77,824 Thousand Strings/Sec","12,693 MBytes/Sec","633,763 KBytes/Sec","1,781 Frames/Sec","47,055 Million Matrices/Sec","2,113 MOps/Sec"
2033,3605,Intel Xeon Platinum 8176 @ 2.10GHz,"23,179",361,8.30,"$2,793.70*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8176+%40+2.10GHz&id=3473,NA,NA,NA,NA,NA,NA,NA,NA,"2,048 MOps/Sec"
2034,3606,Intel Xeon Platinum 8180 @ 2.50GHz,"38,259",144,9.61,"$3,980.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8180+%40+2.50GHz&id=3207,"159,728 MOps/Sec","99,501 MOps/Sec",159 Million Primes/Sec,"85,549 Thousand Strings/Sec","16,529 MBytes/Sec","688,338 KBytes/Sec","2,254 Frames/Sec","50,600 Million Matrices/Sec","2,142 MOps/Sec"
2035,3608,Intel Xeon Platinum 8260 @ 2.40GHz,"29,360",229,10.73,"$2,735.00",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8260+%40+2.40GHz&id=3561,"132,529 MOps/Sec","83,367 MOps/Sec",99 Million Primes/Sec,"73,338 Thousand Strings/Sec","9,173 MBytes/Sec","605,836 KBytes/Sec","1,040 Frames/Sec","42,936 Million Matrices/Sec","2,374 MOps/Sec"
2036,3609,Intel Xeon Platinum 8260M @ 2.30GHz,"33,970",172,4.41,"$7,705.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8260M+%40+2.30GHz&id=3858,"132,924 MOps/Sec","83,067 MOps/Sec",146 Million Primes/Sec,"73,552 Thousand Strings/Sec","12,788 MBytes/Sec","582,306 KBytes/Sec","2,081 Frames/Sec","42,276 Million Matrices/Sec","2,315 MOps/Sec"
2037,3610,Intel Xeon Platinum 8268 @ 2.90GHz,"31,632",199,5.27,"$6,005.98*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8268+%40+2.90GHz&id=3472,"151,127 MOps/Sec","94,724 MOps/Sec",109 Million Primes/Sec,"83,196 Thousand Strings/Sec","10,296 MBytes/Sec","692,966 KBytes/Sec","1,432 Frames/Sec","48,979 Million Matrices/Sec","2,287 MOps/Sec"
2038,3612,Intel Xeon Platinum 8280 @ 2.70GHz,"32,781",184,7.43,"$4,410.10",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8280+%40+2.70GHz&id=3662,"162,166 MOps/Sec","100,513 MOps/Sec",115 Million Primes/Sec,"80,750 Thousand Strings/Sec","12,218 MBytes/Sec","699,470 KBytes/Sec","1,440 Frames/Sec","52,219 Million Matrices/Sec","2,029 MOps/Sec"
2039,3614,Intel Xeon Platinum 8358 @ 2.60GHz,"54,416",67,10.67,"$5,097.75*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8358+%40+2.60GHz&id=4493,"255,990 MOps/Sec","147,426 MOps/Sec",245 Million Primes/Sec,"108,338 Thousand Strings/Sec","46,476 MBytes/Sec","856,541 KBytes/Sec","3,155 Frames/Sec","65,111 Million Matrices/Sec","2,382 MOps/Sec"
2040,3615,Intel Xeon Platinum 8360Y @ 2.40GHz,"54,078",69,10.05,"$5,383.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8360Y+%40+2.40GHz&id=5698,"271,109 MOps/Sec","138,328 MOps/Sec",205 Million Primes/Sec,"108,897 Thousand Strings/Sec","54,189 MBytes/Sec","916,795 KBytes/Sec","2,355 Frames/Sec","51,925 Million Matrices/Sec","2,489 MOps/Sec"
2041,3617,Intel Xeon Platinum 8380 @ 2.30GHz,"62,318",43,6.94,"$8,978.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8380+%40+2.30GHz&id=4483,"293,263 MOps/Sec","168,382 MOps/Sec",335 Million Primes/Sec,"128,555 Thousand Strings/Sec","54,951 MBytes/Sec","1,017,350 KBytes/Sec","4,496 Frames/Sec","78,236 Million Matrices/Sec","2,385 MOps/Sec"
2042,3618,Intel Xeon Platinum 8461V,"74,982",23,16.70,"$4,491.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8461V&id=5664,"288,804 MOps/Sec","260,436 MOps/Sec",647 Million Primes/Sec,"119,023 Thousand Strings/Sec","59,717 MBytes/Sec","1,216,407 KBytes/Sec","7,617 Frames/Sec","103,987 Million Matrices/Sec","2,855 MOps/Sec"
2043,3619,Intel Xeon Platinum 8470 @2.00GHz,"89,850",9,9.60,"$9,359.00*",https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Platinum+8470+%402.00GHz&id=5693,"418,386 MOps/Sec","296,902 MOps/Sec",529 Million Primes/Sec,"182,474 Thousand Strings/Sec","91,348 MBytes/Sec","1,464,729 KBytes/Sec","7,673 Frames/Sec","105,059 Million Matrices/Sec","3,153 MOps/Sec"
2044,3621,Intel Xeon Silver 4108 @ 1.80GHz,"8,808",1025,35.24,$249.95,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4108+%40+1.80GHz&id=3167,"29,190 MOps/Sec","18,328 MOps/Sec",43 Million Primes/Sec,"15,717 Thousand Strings/Sec","2,940 MBytes/Sec","122,612 KBytes/Sec",679 Frames/Sec,"7,894 Million Matrices/Sec","1,466 MOps/Sec"
2045,3622,Intel Xeon Silver 4109T @ 2.00GHz,"10,348",913,14.95,$692.02*,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4109T+%40+2.00GHz&id=3228,NA,NA,NA,NA,NA,NA,NA,NA,"1,445 MOps/Sec"
2046,3623,Intel Xeon Silver 4110 @ 2.10GHz,"10,098",925,110.97,$91.00,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4110+%40+2.10GHz&id=3106,"33,005 MOps/Sec","20,551 MOps/Sec",45 Million Primes/Sec,"18,543 Thousand Strings/Sec","3,604 MBytes/Sec","145,750 KBytes/Sec",769 Frames/Sec,"8,760 Million Matrices/Sec","1,576 MOps/Sec"
2047,3624,Intel Xeon Silver 4112 @ 2.60GHz,"6,446",1322,29.31,$219.95,https://www.cpubenchmark.net/cpu.php?cpu=Intel+Xeon+Silver+4112+%40+2.60GHz&id=3199,"19,036 MOps/Sec","11,974 MOps/Sec",29 Million Primes/Sec,"10,757 Thousand Strings/Sec","2,003 MBytes/Sec","83,684 KBytes/Sec",568 Frames/Sec,"5,115 Million Matrices/Sec","1,707 MOps/Sec"
